year,origin,destination,route_count
2014,DNK,CZE,4
2014,DNK,DEU,26
2014,DNK,EGY,2
2014,DNK,ESP,31
2014,DNK,EST,2
2014,DNK,FIN,4
2014,DNK,FRA,12
2014,DNK,FRO,2
2014,DNK,GBR,22
2014,DNK,GRC,7
2014,DNK,GRL,1
2014,DNK,HRV,6
2014,DNK,HUN,3
2014,DNK,IRL,3
2014,DNK,ISL,4
2014,DNK,ISR,2
2014,DNK,ITA,21
2014,DNK,JPN,1
2014,DNK,LTU,3
2014,DNK,LUX,2
2014,DNK,LVA,4
2014,DNK,MAR,2
2014,DNK,MLT,2
2014,DNK,NLD,11
2014,DNK,NOR,30
2014,DNK,PAK,1
2014,DNK,POL,7
2014,DNK,PRT,5
2014,DNK,QAT,1
2014,DNK,ROU,1
2014,DNK,RUS,3
2014,DNK,SGP,2
2014,DNK,SRB,2
2014,DNK,SVN,2
2014,DNK,SWE,9
2014,DNK,THA,2
2014,DNK,USA,7
2014,DOM,ABW,2
2014,DOM,ARG,1
2014,DOM,ATG,4
2014,DOM,BRA,4
2014,DOM,CAN,17
2014,DOM,CHE,1
2014,DOM,CHL,1
2014,DOM,COL,3
2014,DOM,CRI,1
2014,DOM,CUB,2
2014,DOM,DEU,7
2014,DOM,ESP,5
2014,DOM,FRA,10
2014,DOM,GBR,1
2014,DOM,GLP,3
2014,DOM,HTI,2
2014,DOM,ITA,3
2014,DOM,JAM,2
2014,DOM,NLD,1
2014,DOM,PAN,4
2014,DOM,PER,2
2014,DOM,PRI,9
2014,DOM,RUS,4
2014,DOM,TCA,3
2014,DOM,USA,61
2014,DOM,VEN,1
2014,DZA,ARE,2
2014,DZA,AUT,1
2014,DZA,BEL,1
2014,DZA,BFA,1
2014,DZA,CAN,1
2014,DZA,CHE,1
2014,DZA,CHN,1
2014,DZA,CIV,1
2014,DZA,DEU,3
2014,DZA,EGY,2
2014,DZA,ESP,14
2014,DZA,FRA,68
2014,DZA,GBR,3
2014,DZA,ITA,4
2014,DZA,JOR,2
2014,DZA,LBN,1
2014,DZA,LBY,2
2014,DZA,MAR,3
2014,DZA,MLI,1
2014,DZA,MLT,1
2014,DZA,NER,1
2014,DZA,PRT,2
2014,DZA,QAT,1
2014,DZA,RUS,1
2014,DZA,SAU,2
2014,DZA,SEN,1
2014,DZA,TUN,3
2014,ECU,ARG,1
2014,ECU,BRA,1
2014,ECU,CHL,1
2014,ECU,COL,11
2014,ECU,CUB,1
2014,ECU,ESP,4
2014,ECU,MEX,1
2014,ECU,NLD,2
2014,ECU,PAN,3
2014,ECU,PER,5
2014,ECU,SLV,2
2014,ECU,USA,8
2014,ECU,VEN,1
2014,EGY,ARE,11
2014,EGY,AUT,6
2014,EGY,BEL,2
2014,EGY,BHR,2
2014,EGY,CAN,1
2014,EGY,CHE,10
2014,EGY,CHN,4
2014,EGY,CYP,2
2014,EGY,DEU,18
2014,EGY,DNK,2
2014,EGY,DZA,2
2014,EGY,ERI,1
2014,EGY,ESP,2
2014,EGY,ETH,2
2014,EGY,FRA,5
2014,EGY,GBR,34
2014,EGY,GHA,1
2014,EGY,GRC,4
2014,EGY,HUN,1
2014,EGY,IDN,1
2014,EGY,IND,2
2014,EGY,IRQ,2
2014,EGY,ISR,1
2014,EGY,ITA,5
2014,EGY,JOR,5
2014,EGY,KEN,1
2014,EGY,KWT,16
2014,EGY,LBN,3
2014,EGY,LBY,10
2014,EGY,MAR,2
2014,EGY,NGA,3
2014,EGY,NLD,2
2014,EGY,OMN,2
2014,EGY,QAT,4
2014,EGY,RUS,11
2014,EGY,SAU,57
2014,EGY,SDN,3
2014,EGY,SSD,2
2014,EGY,THA,3
2014,EGY,TUN,2
2014,EGY,TZA,1
2014,EGY,UGA,1
2014,EGY,USA,2
2014,EGY,YEM,5
2014,EGY,ZAF,2
2014,ERI,EGY,1
2014,ERI,KEN,1
2014,ERI,SAU,1
2014,ERI,SDN,1
2014,ERI,SSD,1
2014,ERI,YEM,2
2014,ESH,ESP,3
2014,ESH,MAR,4
2014,ESP,AGO,1
2014,ESP,ARE,2
2014,ESP,ARG,4
2014,ESP,AUT,40
2014,ESP,BEL,60
2014,ESP,BGR,8
2014,ESP,BLR,1
2014,ESP,BOL,2
2014,ESP,BRA,8
2014,ESP,CAN,4
2014,ESP,CHE,42
2014,ESP,CHL,2
2014,ESP,CHN,2
2014,ESP,COL,5
2014,ESP,CPV,1
2014,ESP,CRI,1
2014,ESP,CUB,3
2014,ESP,CZE,16
2014,ESP,DEU,353
2014,ESP,DNK,31
2014,ESP,DOM,5
2014,ESP,DZA,14
2014,ESP,ECU,4
2014,ESP,EGY,2
2014,ESP,ESH,3
2014,ESP,EST,1
2014,ESP,FIN,16
2014,ESP,FRA,151
2014,ESP,GBR,512
2014,ESP,GHA,1
2014,ESP,GMB,4
2014,ESP,GNQ,1
2014,ESP,GRC,7
2014,ESP,GTM,1
2014,ESP,HRV,5
2014,ESP,HUN,5
2014,ESP,IRL,53
2014,ESP,ISL,2
2014,ESP,ISR,6
2014,ESP,ITA,120
2014,ESP,JOR,4
2014,ESP,KOR,1
2014,ESP,LBY,1
2014,ESP,LTU,4
2014,ESP,LUX,12
2014,ESP,LVA,3
2014,ESP,MAR,39
2014,ESP,MEX,8
2014,ESP,MLT,4
2014,ESP,MRT,3
2014,ESP,NGA,1
2014,ESP,NLD,68
2014,ESP,NOR,52
2014,ESP,PAK,2
2014,ESP,PAN,1
2014,ESP,PER,3
2014,ESP,POL,22
2014,ESP,PRT,43
2014,ESP,QAT,5
2014,ESP,ROU,17
2014,ESP,RUS,28
2014,ESP,SAU,2
2014,ESP,SEN,7
2014,ESP,SGP,1
2014,ESP,SVK,3
2014,ESP,SWE,34
2014,ESP,THA,1
2014,ESP,TUN,3
2014,ESP,UKR,11
2014,ESP,URY,1
2014,ESP,USA,57
2014,ESP,VEN,4
2014,EST,BEL,2
2014,EST,DEU,2
2014,EST,DNK,2
2014,EST,ESP,1
2014,EST,FIN,3
2014,EST,FRA,1
2014,EST,GBR,3
2014,EST,GRC,1
2014,EST,HRV,1
2014,EST,ITA,1
2014,EST,LTU,3
2014,EST,LVA,1
2014,EST,NLD,2
2014,EST,NOR,6
2014,EST,POL,1
2014,EST,RUS,3
2014,EST,SWE,4
2014,EST,UKR,1
2014,ETH,AGO,2
2014,ETH,ARE,3
2014,ETH,BEN,1
2014,ETH,BFA,1
2014,ETH,BHR,1
2014,ETH,CHN,6
2014,ETH,CMR,2
2014,ETH,DEU,2
2014,ETH,DJI,5
2014,ETH,EGY,2
2014,ETH,FRA,1
2014,ETH,GAB,1
2014,ETH,GBR,1
2014,ETH,GHA,1
2014,ETH,GNQ,2
2014,ETH,HKG,1
2014,ETH,IND,4
2014,ETH,ISR,1
2014,ETH,ITA,1
2014,ETH,KEN,6
2014,ETH,KWT,2
2014,ETH,LBN,1
2014,ETH,MLI,2
2014,ETH,MOZ,1
2014,ETH,MWI,1
2014,ETH,NER,1
2014,ETH,NGA,3
2014,ETH,OMN,2
2014,ETH,QAT,1
2014,ETH,RWA,2
2014,ETH,SAU,9
2014,ETH,SDN,2
2014,ETH,SOM,1
2014,ETH,SSD,2
2014,ETH,TCD,1
2014,ETH,TGO,1
2014,ETH,THA,2
2014,ETH,TZA,3
2014,ETH,UGA,2
2014,ETH,YEM,1
2014,ETH,ZAF,2
2014,ETH,ZMB,1
2014,ETH,ZWE,4
2014,FIN,AUT,2
2014,FIN,BEL,1
2014,FIN,BGR,1
2014,FIN,BLR,2
2014,FIN,CHE,3
2014,FIN,CHN,6
2014,FIN,CZE,3
2014,FIN,DEU,19
2014,FIN,DNK,4
2014,FIN,ESP,16
2014,FIN,EST,3
2014,FIN,FRA,6
2014,FIN,GBR,9
2014,FIN,GRC,2
2014,FIN,HKG,1
2014,FIN,HRV,3
2014,FIN,HUN,3
2014,FIN,IND,1
2014,FIN,IRL,1
2014,FIN,ISL,2
2014,FIN,ISR,1
2014,FIN,ITA,5
2014,FIN,JPN,6
2014,FIN,KOR,1
2014,FIN,LTU,2
2014,FIN,LVA,3
2014,FIN,NLD,3
2014,FIN,NOR,3
2014,FIN,POL,5
2014,FIN,PRT,2
2014,FIN,RUS,9
2014,FIN,SGP,1
2014,FIN,SVN,1
2014,FIN,SWE,22
2014,FIN,THA,1
2014,FIN,UKR,1
2014,FIN,USA,4
2014,FJI,AUS,11
2014,FJI,HKG,2
2014,FJI,KIR,3
2014,FJI,KOR,1
2014,FJI,NCL,1
2014,FJI,NZL,7
2014,FJI,PNG,1
2014,FJI,SLB,2
2014,FJI,TON,2
2014,FJI,TUV,1
2014,FJI,USA,6
2014,FJI,VUT,2
2014,FJI,WLF,1
2014,FJI,WSM,1
2014,FLK,CHL,1
2014,FRA,AGO,1
2014,FRA,ARE,7
2014,FRA,ARG,2
2014,FRA,ARM,3
2014,FRA,ATG,2
2014,FRA,AUT,13
2014,FRA,AZE,2
2014,FRA,BEL,36
2014,FRA,BEN,1
2014,FRA,BFA,1
2014,FRA,BGR,3
2014,FRA,BHR,1
2014,FRA,BLR,2
2014,FRA,BRA,4
2014,FRA,CAF,1
2014,FRA,CAN,19
2014,FRA,CHE,21
2014,FRA,CHL,2
2014,FRA,CHN,10
2014,FRA,CIV,3
2014,FRA,CMR,4
2014,FRA,COL,1
2014,FRA,CPV,4
2014,FRA,CUB,2
2014,FRA,CYP,3
2014,FRA,CZE,16
2014,FRA,DEU,84
2014,FRA,DJI,1
2014,FRA,DNK,12
2014,FRA,DOM,5
2014,FRA,DZA,68
2014,FRA,EGY,5
2014,FRA,ESP,149
2014,FRA,EST,1
2014,FRA,ETH,1
2014,FRA,FIN,6
2014,FRA,GAB,1
2014,FRA,GBR,157
2014,FRA,GEO,2
2014,FRA,GGY,1
2014,FRA,GIN,1
2014,FRA,GLP,7
2014,FRA,GRC,32
2014,FRA,GUF,3
2014,FRA,HKG,3
2014,FRA,HRV,12
2014,FRA,HTI,1
2014,FRA,HUN,5
2014,FRA,IND,4
2014,FRA,IRL,23
2014,FRA,IRN,1
2014,FRA,ISL,4
2014,FRA,ISR,9
2014,FRA,ITA,149
2014,FRA,JEY,1
2014,FRA,JOR,2
2014,FRA,JPN,7
2014,FRA,KEN,2
2014,FRA,KOR,3
2014,FRA,LBN,2
2014,FRA,LBR,2
2014,FRA,LKA,1
2014,FRA,LTU,3
2014,FRA,LUX,7
2014,FRA,LVA,3
2014,FRA,MAR,79
2014,FRA,MDA,1
2014,FRA,MDG,3
2014,FRA,MEX,4
2014,FRA,MLI,2
2014,FRA,MLT,11
2014,FRA,MNE,2
2014,FRA,MRT,1
2014,FRA,MTQ,4
2014,FRA,MUS,2
2014,FRA,MYS,3
2014,FRA,MYT,3
2014,FRA,NER,3
2014,FRA,NGA,4
2014,FRA,NLD,33
2014,FRA,NOR,15
2014,FRA,OMN,1
2014,FRA,PAK,2
2014,FRA,PAN,1
2014,FRA,PER,2
2014,FRA,POL,15
2014,FRA,PRI,1
2014,FRA,PRT,53
2014,FRA,QAT,1
2014,FRA,REU,5
2014,FRA,ROU,7
2014,FRA,RUS,11
2014,FRA,SAU,4
2014,FRA,SEN,3
2014,FRA,SGP,2
2014,FRA,SRB,4
2014,FRA,SVK,1
2014,FRA,SVN,2
2014,FRA,SWE,18
2014,FRA,TCD,1
2014,FRA,TGO,1
2014,FRA,THA,3
2014,FRA,TUN,45
2014,FRA,TWN,1
2014,FRA,UKR,3
2014,FRA,USA,91
2014,FRA,UZB,2
2014,FRA,VEN,1
2014,FRA,VGB,1
2014,FRA,VNM,6
2014,FRA,ZAF,2
2014,FRO,DNK,2
2014,FRO,NOR,2
2014,FSM,GUM,2
2014,FSM,MHL,2
2014,FSM,PLW,1
2014,GAB,BEN,3
2014,GAB,CIV,1
2014,GAB,CMR,4
2014,GAB,ETH,1
2014,GAB,FRA,1
2014,GAB,GNQ,1
2014,GAB,MAR,1
2014,GAB,NGA,2
2014,GAB,RWA,1
2014,GAB,TGO,1
2014,GAB,ZAF,1
2014,GBR,AGO,1
2014,GBR,ALB,1
2014,GBR,ARE,21
2014,GBR,ARG,1
2014,GBR,ATG,3
2014,GBR,AUT,11
2014,GBR,AZE,2
2014,GBR,BEL,17
2014,GBR,BGD,2
2014,GBR,BGR,10
2014,GBR,BHR,4
2014,GBR,BHS,1
2014,GBR,BLR,1
2014,GBR,BMU,2
2014,GBR,BRA,3
2014,GBR,BRB,4
2014,GBR,CAN,42
2014,GBR,CHE,24
2014,GBR,CHN,11
2014,GBR,CPV,9
2014,GBR,CUB,2
2014,GBR,CYP,55
2014,GBR,CZE,16
2014,GBR,DEU,103
2014,GBR,DNK,22
2014,GBR,DOM,3
2014,GBR,DZA,3
2014,GBR,EGY,33
2014,GBR,ESP,518
2014,GBR,EST,3
2014,GBR,ETH,1
2014,GBR,FIN,9
2014,GBR,FRA,158
2014,GBR,GGY,11
2014,GBR,GHA,2
2014,GBR,GIB,6
2014,GBR,GRC,105
2014,GBR,HKG,3
2014,GBR,HRV,35
2014,GBR,HUN,15
2014,GBR,IMN,10
2014,GBR,IND,17
2014,GBR,IRL,63
2014,GBR,IRN,1
2014,GBR,ISL,10
2014,GBR,ISR,6
2014,GBR,ITA,141
2014,GBR,JAM,4
2014,GBR,JEY,25
2014,GBR,JOR,2
2014,GBR,JPN,8
2014,GBR,KAZ,3
2014,GBR,KEN,3
2014,GBR,KOR,3
2014,GBR,KWT,3
2014,GBR,LBN,3
2014,GBR,LBY,3
2014,GBR,LCA,4
2014,GBR,LKA,1
2014,GBR,LTU,10
2014,GBR,LUX,4
2014,GBR,LVA,7
2014,GBR,MAR,26
2014,GBR,MDA,1
2014,GBR,MDV,1
2014,GBR,MEX,14
2014,GBR,MKD,1
2014,GBR,MLT,28
2014,GBR,MNE,2
2014,GBR,MUS,4
2014,GBR,MYS,2
2014,GBR,NGA,4
2014,GBR,NLD,53
2014,GBR,NOR,42
2014,GBR,OMN,1
2014,GBR,PAK,7
2014,GBR,PHL,1
2014,GBR,POL,67
2014,GBR,PRT,84
2014,GBR,QAT,4
2014,GBR,ROU,11
2014,GBR,RUS,8
2014,GBR,SAU,8
2014,GBR,SGP,4
2014,GBR,SLE,2
2014,GBR,SRB,3
2014,GBR,SVK,6
2014,GBR,SVN,2
2014,GBR,SWE,27
2014,GBR,THA,4
2014,GBR,TKM,2
2014,GBR,TTO,1
2014,GBR,TUN,22
2014,GBR,UGA,2
2014,GBR,UKR,3
2014,GBR,USA,203
2014,GBR,UZB,1
2014,GBR,ZAF,8
2014,GEO,ARE,1
2014,GEO,AUT,2
2014,GEO,AZE,2
2014,GEO,BLR,3
2014,GEO,CHN,1
2014,GEO,DEU,1
2014,GEO,FRA,2
2014,GEO,GRC,1
2014,GEO,IRQ,2
2014,GEO,ISR,3
2014,GEO,ITA,1
2014,GEO,KAZ,2
2014,GEO,LTU,1
2014,GEO,LVA,2
2014,GEO,NLD,2
2014,GEO,POL,3
2014,GEO,RUS,4
2014,GEO,UKR,7
2014,GGY,DEU,1
2014,GGY,FRA,1
2014,GGY,GBR,11
2014,GGY,JEY,4
2014,GGY,NLD,1
2014,GHA,ARE,1
2014,GHA,BEN,1
2014,GHA,BFA,1
2014,GHA,CIV,8
2014,GHA,DEU,1
2014,GHA,EGY,1
2014,GHA,ESP,1
2014,GHA,ETH,1
2014,GHA,GBR,2
2014,GHA,ITA,1
2014,GHA,KEN,1
2014,GHA,LBN,1
2014,GHA,LBR,5
2014,GHA,MAR,1
2014,GHA,NAM,1
2014,GHA,NGA,5
2014,GHA,NLD,1
2014,GHA,PRT,1
2014,GHA,SEN,3
2014,GHA,SLE,3
2014,GHA,TGO,1
2014,GHA,USA,1
2014,GHA,ZAF,1
2014,GIB,GBR,6
2014,GIN,CIV,2
2014,GIN,FRA,1
2014,GIN,GNB,2
2014,GIN,MAR,1
2014,GIN,MLI,2
2014,GIN,MRT,1
2014,GIN,SEN,8
2014,GIN,TGO,1
2014,GLP,ATG,2
2014,GLP,CAN,1
2014,GLP,DMA,3
2014,GLP,DOM,3
2014,GLP,FRA,6
2014,GLP,HTI,2
2014,GLP,MTQ,5
2014,GLP,PRI,2
2014,GLP,USA,2
2014,GMB,CPV,1
2014,GMB,ESP,4
2014,GMB,GNB,1
2014,GMB,MAR,1
2014,GMB,SEN,4
2014,GMB,SLE,2
2014,GNB,CPV,1
2014,GNB,GIN,2
2014,GNB,GMB,1
2014,GNB,MAR,1
2014,GNB,SEN,2
2014,GNQ,BEN,2
2014,GNQ,CMR,5
2014,GNQ,ESP,1
2014,GNQ,ETH,2
2014,GNQ,GAB,2
2014,GNQ,MAR,1
2014,GNQ,NGA,1
2014,GRC,ALB,2
2014,GRC,ARE,3
2014,GRC,ARM,1
2014,GRC,AUT,36
2014,GRC,BEL,18
2014,GRC,BGR,4
2014,GRC,CAN,2
2014,GRC,CHE,9
2014,GRC,CYP,11
2014,GRC,CZE,4
2014,GRC,DEU,166
2014,GRC,DNK,7
2014,GRC,EGY,4
2014,GRC,ESP,7
2014,GRC,EST,1
2014,GRC,FIN,2
2014,GRC,FRA,30
2014,GRC,GBR,95
2014,GRC,GEO,1
2014,GRC,HRV,2
2014,GRC,HUN,2
2014,GRC,IRL,3
2014,GRC,ISR,3
2014,GRC,ITA,24
2014,GRC,JOR,1
2014,GRC,LBN,1
2014,GRC,LTU,4
2014,GRC,LUX,4
2014,GRC,LVA,2
2014,GRC,MDA,1
2014,GRC,MLT,1
2014,GRC,NLD,21
2014,GRC,NOR,11
2014,GRC,POL,7
2014,GRC,QAT,2
2014,GRC,ROU,4
2014,GRC,RUS,28
2014,GRC,SRB,4
2014,GRC,SWE,10
2014,GRC,UKR,5
2014,GRC,USA,3
2014,GRD,BRB,1
2014,GRD,CAN,2
2014,GRD,LCA,2
2014,GRD,TTO,3
2014,GRD,USA,4
2014,GRD,VCT,1
2014,GRD,VEN,1
2014,GRL,DNK,1
2014,GRL,ISL,2
2014,GTM,BLZ,2
2014,GTM,COL,1
2014,GTM,CRI,2
2014,GTM,HND,8
2014,GTM,MEX,3
2014,GTM,NIC,1
2014,GTM,PAN,1
2014,GTM,SLV,3
2014,GTM,USA,17
2014,GUF,BRA,1
2014,GUF,FRA,3
2014,GUF,MTQ,2
2014,GUF,SUR,1
2014,GUM,AUS,1
2014,GUM,FSM,2
2014,GUM,HKG,1
2014,GUM,JPN,19
2014,GUM,KOR,4
2014,GUM,MNP,2
2014,GUM,PHL,2
2014,GUM,PLW,1
2014,GUM,TWN,2
2014,GUM,USA,1
2014,GUY,BRB,1
2014,GUY,CAN,2
2014,GUY,JAM,1
2014,GUY,SUR,1
2014,GUY,TTO,1
2014,GUY,USA,2
2014,GUY,VEN,1
2014,HKG,ARE,5
2014,HKG,AUS,15
2014,HKG,BGD,3
2014,HKG,BRN,2
2014,HKG,CAN,4
2014,HKG,CHE,1
2014,HKG,CHN,116
2014,HKG,DEU,3
2014,HKG,ETH,1
2014,HKG,FIN,1
2014,HKG,FJI,2
2014,HKG,FRA,3
2014,HKG,GBR,3
2014,HKG,GUM,1
2014,HKG,IDN,10
2014,HKG,IND,14
2014,HKG,ISR,1
2014,HKG,ITA,2
2014,HKG,JPN,27
2014,HKG,KAZ,1
2014,HKG,KHM,2
2014,HKG,KOR,16
2014,HKG,MDV,2
2014,HKG,MMR,1
2014,HKG,MNG,2
2014,HKG,MUS,1
2014,HKG,MYS,11
2014,HKG,NLD,2
2014,HKG,NPL,1
2014,HKG,NZL,3
2014,HKG,PHL,11
2014,HKG,PNG,1
2014,HKG,QAT,2
2014,HKG,RUS,9
2014,HKG,SAU,1
2014,HKG,SGP,8
2014,HKG,THA,24
2014,HKG,TWN,13
2014,HKG,USA,16
2014,HKG,VNM,10
2014,HKG,ZAF,2
2014,HND,BLZ,2
2014,HND,CRI,5
2014,HND,CYM,2
2014,HND,GTM,10
2014,HND,MEX,1
2014,HND,PAN,2
2014,HND,SLV,3
2014,HND,USA,19
2014,HRV,AUT,6
2014,HRV,BEL,5
2014,HRV,BIH,1
2014,HRV,CHE,8
2014,HRV,CZE,2
2014,HRV,DEU,55
2014,HRV,DNK,6
2014,HRV,ESP,5
2014,HRV,EST,1
2014,HRV,FIN,3
2014,HRV,FRA,12
2014,HRV,GBR,35
2014,HRV,GRC,2
2014,HRV,HUN,1
2014,HRV,IRL,3
2014,HRV,ITA,5
2014,HRV,LUX,1
2014,HRV,MKD,1
2014,HRV,NLD,3
2014,HRV,NOR,9
2014,HRV,POL,3
2014,HRV,RUS,2
2014,HRV,SRB,2
2014,HRV,SWE,9
2014,HTI,CAN,1
2014,HTI,DOM,3
2014,HTI,GLP,2
2014,HTI,PAN,2
2014,HTI,TCA,3
2014,HTI,USA,13
2014,HUN,ARE,1
2014,HUN,AUT,1
2014,HUN,AZE,1
2014,HUN,BEL,3
2014,HUN,BLR,1
2014,HUN,CHE,2
2014,HUN,CYP,1
2014,HUN,CZE,2
2014,HUN,DEU,12
2014,HUN,DNK,3
2014,HUN,EGY,1
2014,HUN,ESP,5
2014,HUN,FIN,3
2014,HUN,FRA,5
2014,HUN,GBR,15
2014,HUN,GRC,2
2014,HUN,HRV,1
2014,HUN,IRL,2
2014,HUN,ISR,2
2014,HUN,ITA,11
2014,HUN,LVA,1
2014,HUN,MLT,2
2014,HUN,NLD,4
2014,HUN,NOR,1
2014,HUN,POL,2
2014,HUN,PRT,1
2014,HUN,QAT,1
2014,HUN,ROU,1
2014,HUN,RUS,4
2014,HUN,SRB,2
2014,HUN,SWE,4
2014,HUN,UKR,1
2014,IDN,ARE,5
2014,IDN,AUS,26
2014,IDN,BRN,4
2014,IDN,CHN,13
2014,IDN,EGY,1
2014,IDN,HKG,10
2014,IDN,JPN,13
2014,IDN,KOR,6
2014,IDN,LKA,2
2014,IDN,MYS,46
2014,IDN,PHL,5
2014,IDN,PNG,1
2014,IDN,QAT,1
2014,IDN,SAU,7
2014,IDN,SGP,63
2014,IDN,THA,8
2014,IDN,TWN,7
2014,IDN,VNM,1
2014,IMN,GBR,10
2014,IMN,IRL,1
2014,IND,AFG,7
2014,IND,ARE,88
2014,IND,AUS,2
2014,IND,AUT,2
2014,IND,BEL,5
2014,IND,BGD,12
2014,IND,BHR,8
2014,IND,BTN,3
2014,IND,CHE,4
2014,IND,CHN,6
2014,IND,DEU,12
2014,IND,EGY,2
2014,IND,ETH,4
2014,IND,FIN,1
2014,IND,FRA,4
2014,IND,GBR,17
2014,IND,HKG,14
2014,IND,IRN,2
2014,IND,ISR,1
2014,IND,ITA,2
2014,IND,JOR,2
2014,IND,JPN,5
2014,IND,KAZ,1
2014,IND,KEN,3
2014,IND,KOR,3
2014,IND,KWT,9
2014,IND,LKA,24
2014,IND,MDV,5
2014,IND,MMR,1
2014,IND,MUS,6
2014,IND,MYS,22
2014,IND,NLD,3
2014,IND,NPL,8
2014,IND,OMN,23
2014,IND,PAK,3
2014,IND,QAT,17
2014,IND,REU,1
2014,IND,RUS,2
2014,IND,SAU,39
2014,IND,SGP,37
2014,IND,THA,18
2014,IND,TJK,1
2014,IND,TKM,2
2014,IND,TWN,2
2014,IND,USA,5
2014,IND,UZB,2
2014,IND,YEM,2
2014,IND,ZAF,3
2014,IRL,ARE,4
2014,IRL,AUT,1
2014,IRL,BEL,3
2014,IRL,BGR,1
2014,IRL,CAN,3
2014,IRL,CHE,3
2014,IRL,CZE,2
2014,IRL,DEU,19
2014,IRL,DNK,3
2014,IRL,ESP,53
2014,IRL,FIN,1
2014,IRL,FRA,23
2014,IRL,GBR,63
2014,IRL,GRC,3
2014,IRL,HRV,3
2014,IRL,HUN,2
2014,IRL,IMN,1
2014,IRL,ITA,16
2014,IRL,JEY,2
2014,IRL,LTU,4
2014,IRL,LUX,1
2014,IRL,LVA,1
2014,IRL,MAR,1
2014,IRL,MDA,1
2014,IRL,MLT,1
2014,IRL,NLD,4
2014,IRL,NOR,3
2014,IRL,POL,15
2014,IRL,PRT,12
2014,IRL,ROU,2
2014,IRL,SVK,1
2014,IRL,SWE,2
2014,IRL,USA,35
2014,IRN,AFG,5
2014,IRN,ARE,23
2014,IRN,ARM,1
2014,IRN,AUT,2
2014,IRN,AZE,3
2014,IRN,BHR,3
2014,IRN,BLR,1
2014,IRN,CHN,4
2014,IRN,DEU,5
2014,IRN,FRA,1
2014,IRN,GBR,1
2014,IRN,IND,2
2014,IRN,IRQ,4
2014,IRN,ITA,3
2014,IRN,KAZ,1
2014,IRN,KWT,11
2014,IRN,LBN,2
2014,IRN,MYS,2
2014,IRN,NLD,1
2014,IRN,OMN,3
2014,IRN,PAK,3
2014,IRN,QAT,5
2014,IRN,RUS,1
2014,IRN,SAU,12
2014,IRN,SWE,3
2014,IRN,THA,1
2014,IRN,TJK,3
2014,IRN,UZB,1
2014,IRQ,ARE,15
2014,IRQ,AUT,1
2014,IRQ,BHR,2
2014,IRQ,DEU,5
2014,IRQ,EGY,2
2014,IRQ,GEO,2
2014,IRQ,IRN,4
2014,IRQ,JOR,9
2014,IRQ,KWT,2
2014,IRQ,LBN,5
2014,IRQ,NLD,1
2014,IRQ,QAT,5
2014,IRQ,SWE,7
2014,ISL,BEL,1
2014,ISL,CAN,2
2014,ISL,CHE,1
2014,ISL,DEU,4
2014,ISL,DNK,4
2014,ISL,ESP,2
2014,ISL,FIN,2
2014,ISL,FRA,4
2014,ISL,GBR,10
2014,ISL,GRL,2
2014,ISL,NLD,1
2014,ISL,NOR,5
2014,ISL,SWE,1
2014,ISL,USA,7
2014,ISR,AUT,3
2014,ISR,AZE,1
2014,ISR,BEL,2
2014,ISR,BGR,2
2014,ISR,BLR,1
2014,ISR,CAN,3
2014,ISR,CHE,5
2014,ISR,CHN,2
2014,ISR,CYP,3
2014,ISR,CZE,4
2014,ISR,DEU,12
2014,ISR,DNK,2
2014,ISR,EGY,1
2014,ISR,ESP,6
2014,ISR,ETH,1
2014,ISR,FIN,1
2014,ISR,FRA,10
2014,ISR,GBR,6
2014,ISR,GEO,3
2014,ISR,GRC,3
2014,ISR,HKG,1
2014,ISR,HUN,2
2014,ISR,IND,1
2014,ISR,ITA,9
2014,ISR,JOR,2
2014,ISR,KOR,1
2014,ISR,LTU,1
2014,ISR,LVA,1
2014,ISR,NLD,4
2014,ISR,POL,4
2014,ISR,ROU,5
2014,ISR,RUS,10
2014,ISR,SRB,1
2014,ISR,SWE,1
2014,ISR,THA,2
2014,ISR,UKR,7
2014,ISR,USA,7
2014,ISR,UZB,1
2014,ISR,ZAF,1
2014,ITA,ALB,27
2014,ITA,ARE,8
2014,ITA,ARG,2
2014,ITA,ARM,1
2014,ITA,AUT,28
2014,ITA,AZE,4
2014,ITA,BEL,45
2014,ITA,BGD,1
2014,ITA,BGR,7
2014,ITA,BIH,1
2014,ITA,BLR,2
2014,ITA,BRA,4
2014,ITA,CAN,8
2014,ITA,CHE,38
2014,ITA,CHN,5
2014,ITA,CUB,3
2014,ITA,CYP,1
2014,ITA,CZE,19
2014,ITA,DEU,221
2014,ITA,DNK,21
2014,ITA,DOM,3
2014,ITA,DZA,4
2014,ITA,EGY,6
2014,ITA,ESP,120
2014,ITA,EST,1
2014,ITA,ETH,1
2014,ITA,FIN,5
2014,ITA,FRA,148
2014,ITA,GBR,141
2014,ITA,GEO,1
2014,ITA,GRC,25
2014,ITA,HKG,2
2014,ITA,HRV,5
2014,ITA,HUN,11
2014,ITA,IND,2
2014,ITA,IRL,16
2014,ITA,IRN,3
2014,ITA,ISR,9
2014,ITA,JOR,3
2014,ITA,JPN,4
2014,ITA,KOR,2
2014,ITA,KWT,2
2014,ITA,LBN,4
2014,ITA,LBY,2
2014,ITA,LKA,3
2014,ITA,LTU,7
2014,ITA,LUX,7
2014,ITA,LVA,9
2014,ITA,MAR,17
2014,ITA,MDA,12
